;end_time;energy_kWh;start_time;vehicle_id;;start_season;start_month;start_day;start_hour;start_min;end_season;end_month;end_day;end_hour;end_min;;same_day?;#_hours;start_hour_CI;mid_hours_total_CI;end_hour_CI;;#_min;start_hour_credits;mid_hour_credts;end_hour_credits;;total_credits
39;12/16/18 0:55;2,656;12/15/18 22:23;42P3;;4;12;15;22;23;4;12;16;0;55;;0;3;115,22;102,03;93,34;;152;-0,000049971312;-0,0000312513347368421;0,00000141851368421053;;-0,0000798041330526316
40;12/15/18 9:44;0,545999999999999;12/15/18 9:03;63P5;;4;12;15;9;3;4;12;15;9;44;;1;1;94,27;0;0;;41;-0,00000102211199999999;0;0;;-0,00000102211199999999
41;12/15/18 13:50;1,456;12/15/18 9:58;63P5;;4;12;15;9;58;4;12;15;13;50;;1;5;94,27;271,27;92,03;;232;-0,0000000234968275862068;0,0000135287503448275;0,00000194300689655172;;0,000015448260413793
42;12/15/18 14:09;17,64;12/15/18 9:08;16P1;;4;12;15;9;8;4;12;15;14;9;;1;6;94,27;363,3;93,36;;301;-0,00000570481116279068;0,000148105674418604;0,000000740528372093015;;0,000143141391627906
43;12/15/18 15:41;11,288;12/15/18 12:28;57P9;;4;12;15;12;28;4;12;15;15;41;;1;4;91,17;185,39;95,25;;193;0,0000173832860518135;0,0000266560563730572;-0,0000129490321243523;;0,0000310903103005183
44;12/15/18 17:32;4,648;12/15/18 16:03;57P9;;4;12;15;16;3;4;12;15;17;32;;1;2;104,3;0;136,96;;89;-0,000113059205393258;0;-0,00025996378894382;;-0,000373022994337079
45;12/15/18 8:06;5,312;12/15/18 7:03;34P3;;4;12;15;7;3;4;12;15;8;6;;1;2;122,4;0;109,22;;63;-0,000495700662857143;0;-0,000028174848;;-0,000523875510857143
46;12/15/18 3:12;0,364;12/15/18 2:53;14P9;;4;12;15;2;53;4;12;15;3;12;;1;2;88,55;0;87,8;;19;0,00000251045052631579;0;0,00000492434526315789;;0,00000743479578947369
47;12/15/18 15:26;8,008;12/15/18 7:03;14P9;;4;12;15;7;3;4;12;15;15;26;;1;9;122,4;660,15;95,25;;503;-0,0000935961666799205;-0,0000134114099403579;-0,00000223523499005964;;-0,000109242811610338
48;12/15/18 15:34;0;12/15/18 15:33;14P9;;4;12;15;15;33;4;12;15;15;34;;1;1;95,25;0;0;;1;0;0;0;;0
49;12/15/18 18:50;2,656;12/15/18 18:28;61P7;;4;12;15;18;28;4;12;15;18;50;;1;1;156,4;0;0;;22;-0,00059903424;0;0;;-0,00059903424
50;12/16/18 2:00;27,888;12/15/18 21:58;61P7;;4;12;15;21;58;4;12;16;2;0;;0;6;130,78;400,84;88,55;;242;-0,0000307247397024793;-0,000643203300495869;0;;-0,000673928040198348
51;12/15/18 2:34;0,364;12/15/18 2:18;46P2;;4;12;15;2;18;4;12;15;2;34;;1;1;88,55;0;0;;16;0,00000681408000000001;0;0;;0,00000681408000000001
52;12/15/18 6:11;0,091;12/15/18 6:03;46P2;;4;12;15;6;3;4;12;15;6;11;;1;1;105,08;0;0;;8;-0,000003711708;0;0;;-0,000003711708
53;12/15/18 7:11;0,182;12/15/18 7:03;46P2;;4;12;15;7;3;4;12;15;7;11;;1;1;122,4;0;0;;8;-0,00001877148;0;0;;-0,00001877148
54;12/15/18 14:18;7,189;12/15/18 8:08;46P2;;4;12;15;8;8;4;12;15;14;18;;1;7;109,22;457,57;93,36;;370;-0,0000562681864216216;0,0000469204657297296;0,000000491028129729724;;-0,00000885669256216225
55;12/15/18 14:59;0;12/15/18 14:33;46P2;;4;12;15;14;33;4;12;15;14;59;;1;1;93,36;0;0;;26;0;0;0;;0
56;12/15/18 23:42;1,183;12/15/18 22:53;46P2;;4;12;15;22;53;4;12;15;23;42;;1;2;115,22;0;102,03;;49;-0,000013062348;0;-0,000030225312;;-0,00004328766
57;12/16/18 0:00;0,091;12/15/18 23:58;46P2;;4;12;15;23;58;4;12;16;0;0;;0;2;102,03;0;93,34;;2;-0,000002712528;0;0;;-0,000002712528
